level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh,mean_adj,dz_adj,p_perm_adj,p_fwer_adj,covariates_used
head,spectral_radius,injected-control,1,11,38.0,0.001981728943064809,0.0015286803245544434,0.006130419671535492,0.323261559009552,21.0,17.0,0.6271025701571489,0.10483714193105698,0.047590481903619274,0.9992001599680064,0.12431799354414831,0.0009767863933645988,0.16935579950749483,0.23235352929414116,1.0,4.0
head,spectral_radius,injected-control,1,12,38.0,-0.0017262917244806886,-0.0010704398155212402,0.007971029728651047,-0.21657073497772217,16.0,22.0,0.417692190836533,0.10483714193105698,0.1865626874625075,1.0,0.3308736176640104,-0.003400834767964316,-0.518546571112116,0.005198960207958408,0.8472305538892222,4.0
head,spectral_radius,injected-control,1,13,38.0,-0.0009663042146712542,-0.0013538599014282227,0.0033529011998325586,-0.28819942474365234,15.0,23.0,0.2558750795433298,0.08712831884622574,0.08158368326334733,1.0,0.18482675146386654,-0.0015175112718137118,-0.47424130616661825,0.023395320935812838,0.9490101979604079,4.0
head,spectral_radius,injected-control,1,14,38.0,-0.0017975505907088518,-0.0012946128845214844,0.0037958892062306404,-0.4735518991947174,14.0,24.0,0.14330665429588407,0.007961244322359562,0.005598880223955209,0.6306738652269546,0.026790903501542684,-0.0018106461004814766,-0.4843617664492995,0.019396120775844832,0.9290141971605679,4.0
head,spectral_radius,injected-control,1,15,38.0,-0.004561110399663448,-0.004235327243804932,0.0041395267471671104,-1.1018434762954712,4.0,34.0,6.038535502739251e-07,1.0754592949524522e-07,0.0001999600079984003,0.0001999600079984003,0.0030111624733876754,-0.004655065983308029,-1.1450488852434475,0.0001999600079984003,0.0005998800239952009,4.0
head,spectral_radius,injected-control,1,16,38.0,-0.0005609549698419869,-7.343292236328125e-05,0.004354525823146105,-0.12882113456726074,18.0,20.0,0.8714146793645341,0.30009713768959045,0.4253149370125975,1.0,0.5678864227154569,6.266393834562283e-05,0.01694059964486549,0.9022195560887822,1.0,4.0
head,spectral_radius,injected-control,1,17,38.0,-0.0008617984713055193,-0.0008562207221984863,0.007293140050023794,-0.11816562712192535,17.0,21.0,0.6271025701571489,0.47273722290992737,0.4657068586282743,1.0,0.600609349162913,0.0009831912698117493,0.17702511354449588,0.374125174965007,1.0,4.0
head,spectral_radius,injected-control,1,18,38.0,0.003703873371705413,0.0035889744758605957,0.005169830750674009,0.716439962387085,32.0,6.0,2.4342560209333897e-05,3.367788303876296e-05,0.0001999600079984003,0.01759648070385923,0.0030111624733876754,0.003977817276745992,0.9829015924400891,0.0003999200159968006,0.005198960207958408,4.0
head,spectral_radius,injected-control,1,19,38.0,-0.004063038621097803,-0.0031569600105285645,0.005297935102134943,-0.7669098377227783,7.0,31.0,0.00011616700794547796,3.6479701520875096e-05,0.0001999600079984003,0.008798240351929614,0.0030111624733876754,-0.0038687231442511615,-0.7986876519391937,0.0003999200159968006,0.06898620275944811,4.0
head,spectral_radius,injected-control,1,20,38.0,0.001170814037322998,6.9141387939453125e-06,0.005140784662216902,0.22775006294250488,20.0,18.0,0.8714146793645341,0.44647520780563354,0.14037192561487702,1.0,0.27327158142515984,0.000737003449831755,0.1456872633493474,0.35132973405318935,1.0,4.0
head,spectral_radius,injected-control,1,21,38.0,-0.0027320447843521833,-0.002011895179748535,0.004551229998469353,-0.600287139415741,10.0,28.0,0.0050976432976312935,0.001100611872971058,0.0009998000399920016,0.13777244551089782,0.008125359055173092,-0.0022595102163855893,-0.5636370282802315,0.010197960407918417,0.6850629874025195,4.0
head,spectral_radius,injected-control,1,22,38.0,-0.0019148431019857526,-0.0009517669677734375,0.007371312472969294,-0.25976961851119995,17.0,21.0,0.6271025701571489,0.32797086238861084,0.11977604479104179,1.0,0.24239262819372884,-0.0013639554482298797,-0.21593450836026143,0.3143371325734853,1.0,4.0
head,spectral_radius,injected-control,1,23,38.0,0.000777900218963623,0.0015251636505126953,0.007821671664714813,0.09945446997880936,22.0,16.0,0.417692190836533,0.2802351117134094,0.5442911417716457,1.0,0.6661981889336419,0.0008772967669887792,0.11736623617192701,0.5750849830033993,1.0,4.0
head,spectral_radius,injected-control,1,24,38.0,0.003181466832756996,0.0019237399101257324,0.0035674453247338533,0.8918053507804871,31.0,7.0,0.00011616700794547796,8.087008609436452e-07,0.0001999600079984003,0.0009998000399920016,0.0030111624733876754,0.003596496390245851,1.0819431775743096,0.0001999600079984003,0.0013997200559888023,4.0
head,spectral_radius,injected-control,1,25,38.0,-7.22941622370854e-05,0.00011247396469116211,0.0016157635254785419,-0.04474303498864174,22.0,16.0,0.417692190836533,0.2259749323129654,0.7818436312737452,1.0,0.8645873417109234,0.00032376482258806476,0.4566382017206258,0.009798040391921616,0.9708058388322336,4.0
head,spectral_radius,injected-control,1,26,38.0,0.001652855658903718,0.0007541179656982422,0.0030733905732631683,0.5377954840660095,27.0,11.0,0.013852965261321515,0.005183736328035593,0.0013997200559888023,0.3277344531093781,0.010093755896707983,0.0016474540722838608,0.6093670349070405,0.001999600079984003,0.504499100179964,4.0
head,spectral_radius,injected-control,1,27,38.0,-0.0010484708473086357,-0.0008315443992614746,0.0023912759497761726,-0.438456654548645,13.0,25.0,0.07295138851623051,0.014223557896912098,0.01259748050389922,0.8038392321535693,0.04510426586011469,-0.0006932441837390979,-0.28989285158606753,0.12337532493501299,1.0,4.0
head,spectral_radius,injected-control,1,28,38.0,-0.0017856390913948417,-0.0005358457565307617,0.018298853188753128,-0.09758201986551285,18.0,20.0,0.8714146793645341,0.87472003698349,0.556488702259548,1.0,0.676774858804961,-0.0033622153332400675,-0.22759381308028448,0.13257348530293941,1.0,4.0
head,spectral_radius,injected-control,1,29,38.0,-0.0026834984309971333,-0.003889620304107666,0.014298342168331146,-0.1876789927482605,6.0,32.0,2.4342560209333897e-05,0.0003195038007106632,0.26454709058188364,1.0,0.42460222689004523,-0.0065851153317195415,-1.0282015067596668,0.0001999600079984003,0.002999400119976005,4.0
head,spectral_radius,injected-control,1,30,38.0,0.0014437154168263078,-0.0013009309768676758,0.0076623656786978245,0.18841640651226044,18.0,20.0,0.8714146793645341,0.719987154006958,0.2483503299340132,1.0,0.4023904079943505,0.0009311703118261643,0.14359349024371507,0.46070785842831435,1.0,4.0
head,spectral_radius,injected-control,1,31,38.0,-0.0010763719910755754,0.0009455084800720215,0.010659881867468357,-0.10097409784793854,21.0,17.0,0.6271025701571489,0.8973613381385803,0.5432913417316537,1.0,0.6661981889336419,-0.0012658294942481914,-0.11614636654995983,0.5308938212357528,1.0,4.0
head,spectral_radius,injected-control,2,0,38.0,-0.005784612149000168,-0.0054683685302734375,0.009921264834702015,-0.583051860332489,9.0,29.0,0.0016580525261815637,0.00041418627370148897,0.0005998800239952009,0.1791641671665667,0.006022324946775351,-0.006037766716101336,-0.6590836977593606,0.0005998800239952009,0.32733453309338134,4.0
head,spectral_radius,injected-control,2,1,38.0,-0.001970586134120822,-0.002756357192993164,0.004271297715604305,-0.4613553583621979,11.0,27.0,0.013852965261321515,0.0025363387539982796,0.006798640271945611,0.6910617876424715,0.030268728862923068,-0.0020819655548985566,-0.5016242220966375,0.015196960607878424,0.8898220355928814,4.0
head,spectral_radius,injected-control,2,2,38.0,-0.004433713387697935,-0.004209280014038086,0.0034351800568401814,-1.29067862033844,4.0,34.0,6.038535502739251e-07,1.079024514183402e-08,0.0001999600079984003,0.0001999600079984003,0.0030111624733876754,-0.0049401714590892164,-1.4671685747157213,0.0001999600079984003,0.0001999600079984003,4.0
head,spectral_radius,injected-control,2,3,38.0,-0.008811753243207932,-0.006182372570037842,0.013344747945666313,-0.6603162288665771,10.0,28.0,0.0050976432976312935,6.289036537054926e-05,0.0001999600079984003,0.04839032193561288,0.0030111624733876754,-0.0113704199790167,-0.9775882890453463,0.0001999600079984003,0.005598880223955209,4.0
head,spectral_radius,injected-control,2,4,38.0,-0.0014681440079584718,-0.0011536478996276855,0.006400883197784424,-0.22936585545539856,15.0,23.0,0.2558750795433298,0.0608447827398777,0.16696660667866425,1.0,0.30787511562435715,-0.002112249761450665,-0.42804478826158576,0.033193361327734455,0.9894021195760848,4.0
head,spectral_radius,injected-control,2,5,38.0,-0.002383570885285735,-0.0033811330795288086,0.011513532139360905,-0.20702342689037323,12.0,26.0,0.03355243967962451,0.004251730628311634,0.21475704859028194,1.0,0.3605101930433585,-0.004462969741018132,-0.6033276805405017,0.009398120375924815,0.5298940211957609,4.0
head,spectral_radius,injected-control,2,6,38.0,-0.002733776345849037,-0.002828240394592285,0.009048998355865479,-0.30210816860198975,8.0,30.0,0.0004719867429230362,0.003843737067654729,0.0669866026794641,1.0,0.1602670120181571,-0.004117777408936929,-0.6294467673565008,0.0061987602479504095,0.4311137772445511,4.0
head,spectral_radius,injected-control,2,7,38.0,-0.0007904391386546195,-0.0009122490882873535,0.004694424569606781,-0.16837827861309052,12.0,26.0,0.03355243967962451,0.033134572207927704,0.3219356128774245,1.0,0.4874352563115696,-0.0015403169470083237,-0.44887871732882556,0.010797840431913617,0.9786042791441711,4.0
head,spectral_radius,injected-control,2,8,38.0,-0.0005752256256528199,-0.00042551755905151367,0.0024894936941564083,-0.23106129467487335,15.0,23.0,0.2558750795433298,0.12888360023498535,0.17016596680663867,1.0,0.3096709280052117,-0.0008399463507839254,-0.33437308437943747,0.11297740451909619,1.0,4.0
head,spectral_radius,injected-control,2,9,38.0,0.00012534542474895716,-0.000718235969543457,0.004807565826922655,0.026072533801198006,17.0,21.0,0.6271025701571489,0.5182911157608032,0.873625274945011,1.0,0.924165580107119,-0.000561981363854149,-0.12993243481695171,0.41971605678864227,1.0,4.0
head,spectral_radius,injected-control,2,10,38.0,-0.007105284836143255,-0.006596028804779053,0.01019945926964283,-0.6966334581375122,6.0,32.0,2.4342560209333897e-05,0.00012222367513459176,0.0003999200159968006,0.02439512097580484,0.004550201070896932,-0.00880871783436959,-1.0802153522408546,0.0001999600079984003,0.0013997200559888023,4.0
head,spectral_radius,injected-control,2,11,38.0,0.0027947144117206335,0.001621246337890625,0.0053472057916224,0.5226494669914246,24.0,14.0,0.14330665429588407,0.01000581867992878,0.0015996800639872025,0.39532093581283745,0.010920482570152636,0.003030755450970345,0.745819348459294,0.0007998400319936012,0.1295740851829634,4.0
head,spectral_radius,injected-control,2,12,38.0,-0.001973553793504834,-0.0015320777893066406,0.006282854359596968,-0.3141173720359802,16.0,22.0,0.417692190836533,0.11811137199401855,0.05838832233553289,0.9998000399920016,0.14035127246851098,-0.0018081909693189366,-0.3072148929530714,0.09838032393521295,1.0,4.0
head,spectral_radius,injected-control,2,13,38.0,-0.0018528198124840856,-0.0043648481369018555,0.008472255431115627,-0.2186926305294037,11.0,27.0,0.013852965261321515,0.03571346029639244,0.1861627674465107,1.0,0.3308736176640104,-0.002017711869493155,-0.22861115094905765,0.17536492701459708,1.0,4.0
head,spectral_radius,injected-control,2,14,38.0,-0.0015962751349434257,-0.00213015079498291,0.006948968395590782,-0.22971397638320923,12.0,26.0,0.03355243967962451,0.09274853765964508,0.16616676664667065,1.0,0.30787511562435715,-0.0029147632364975823,-0.4467290796819166,0.01759648070385923,0.9814037192561488,4.0
head,spectral_radius,injected-control,2,15,38.0,-0.0027350187301635742,-0.0022569894790649414,0.00700706522911787,-0.3903230130672455,11.0,27.0,0.013852965261321515,0.013624320738017559,0.020595880823835233,0.9578084383123375,0.06759673706284385,-0.00387679098736947,-0.5683275853411968,0.003199360127974405,0.6662667466506699,4.0
head,spectral_radius,injected-control,2,16,38.0,0.0033991148229688406,0.0020745396614074707,0.006230237893760204,0.5455834865570068,26.0,12.0,0.03355243967962451,0.0015508286887779832,0.0009998000399920016,0.2975404919016197,0.008125359055173092,0.0029826674914167684,0.5205302605655123,0.0057988402319536095,0.8412317536492702,4.0
head,spectral_radius,injected-control,2,17,38.0,0.003586533712223172,0.0035596489906311035,0.004688218701630831,0.765009880065918,30.0,8.0,0.0004719867429230362,3.367788303876296e-05,0.0001999600079984003,0.008798240351929614,0.0030111624733876754,0.0034645158237094375,0.7352458244962451,0.0009998000399920016,0.14737052589482103,4.0
