level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh
head,spectral_entropy_norm,control-benign,14,21,39.0,0.00013396066788118333,0.0001214742660522461,8.691794209880754e-05,1.5412315130233765,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,22,39.0,0.000173119391547516,0.00014138221740722656,0.00012865553435403854,1.3456039428710938,38.0,1.0,1.4551915228366852e-10,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,23,39.0,0.00017528962052892894,0.00016391277313232422,0.00010165942512685433,1.72428297996521,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,24,39.0,0.0003234469040762633,0.0002601146697998047,0.0002280178014189005,1.4185160398483276,37.0,2.0,2.841261448338628e-09,7.176510052886442e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,25,39.0,0.00019600299128796905,0.00016891956329345703,0.0001320330484304577,1.484499454498291,38.0,1.0,1.4551915228366852e-10,1.0913936421275139e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,26,39.0,3.6173907574266195e-05,6.026029586791992e-05,0.00022978725610300899,0.1574234664440155,25.0,14.0,0.10812902140605732,0.09568343311548233,0.32533493301339733,1.0,0.3304989795691655
head,spectral_entropy_norm,control-benign,14,27,39.0,0.00020661567396018654,0.0002200603485107422,0.00015477159467991441,1.33497154712677,37.0,2.0,2.841261448338628e-09,2.000888343900442e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,28,39.0,0.00015538930892944336,0.00013685226440429688,0.0001035708119161427,1.500319480895996,37.0,2.0,2.841261448338628e-09,2.000888343900442e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,29,39.0,0.00013840809697285295,0.00012856721878051758,8.034931670408696e-05,1.7225795984268188,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,30,39.0,0.0001236750540556386,0.00010877847671508789,8.226092177210376e-05,1.503448486328125,38.0,1.0,1.4551915228366852e-10,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,31,39.0,0.00014241535973269492,0.0001360177993774414,9.0652953076642e-05,1.5709952116012573,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,0,39.0,0.0002518892288208008,0.0002073049545288086,0.00018885907775256783,1.3337416648864746,38.0,1.0,1.4551915228366852e-10,1.2005330063402653e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,1,39.0,0.00015131938562262803,0.00012874603271484375,0.00014222039317246526,1.0639780759811401,36.0,3.0,3.608874976634979e-08,8.640199666842818e-09,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,2,39.0,0.00011886082938872278,0.00010001659393310547,7.393770647468045e-05,1.6075806617736816,38.0,1.0,1.4551915228366852e-10,5.681046744143714e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,3,39.0,0.00020848023996222764,0.00019431114196777344,0.00014645828923676163,1.423478603363037,37.0,2.0,2.841261448338628e-09,6.912159733474255e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,4,39.0,0.00014013357576914132,0.00013023614883422852,9.245291585102677e-05,1.5157290697097778,37.0,2.0,2.841261448338628e-09,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,5,39.0,0.0001614032662473619,0.00014722347259521484,0.00010085272515425459,1.6003857851028442,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,6,39.0,0.00021046858455520123,0.0001614093780517578,0.00013322207087185234,1.579832673072815,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,7,39.0,0.00014129510964266956,0.00011628866195678711,8.244539640145376e-05,1.7138023376464844,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,8,39.0,0.00020113817299716175,0.00021088123321533203,0.00013624246639665216,1.4763251543045044,38.0,1.0,1.4551915228366852e-10,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,9,39.0,0.000118741620099172,0.00011491775512695312,0.00014286921941675246,0.8311210870742798,36.0,3.0,3.608874976634979e-08,3.050863597309217e-06,0.0001999600079984003,0.0007998400319936012,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,10,39.0,9.892689558910206e-05,7.510185241699219e-05,9.659919305704534e-05,1.0240964889526367,35.0,4.0,3.353161446284503e-07,1.2382265595078934e-06,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,11,39.0,0.00012579637404996902,0.00010401010513305664,7.665574958082289e-05,1.641055941581726,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,12,39.0,0.0002039686223724857,0.00019621849060058594,0.0001437063328921795,1.41934335231781,38.0,1.0,1.4551915228366852e-10,6.912159733474255e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,13,39.0,0.00015413761138916016,0.00012105703353881836,0.00010214874055236578,1.5089526176452637,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,14,39.0,0.0001832307898439467,0.0002365708351135254,0.0002909247705247253,0.6298218965530396,29.0,10.0,0.0033778479119064286,0.0001800387690309435,0.0011997600479904018,0.021995600879824034,0.0012959433429769742
head,spectral_entropy_norm,control-benign,15,15,39.0,0.00014601762813981622,0.00010567903518676758,0.00010771412053145468,1.3556034564971924,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,16,39.0,0.00011115807865280658,9.167194366455078e-05,9.108752419706434e-05,1.2203435897827148,36.0,3.0,3.608874976634979e-08,1.6261765267699957e-09,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,17,39.0,0.00012843731383327395,0.00010073184967041016,8.768973930273205e-05,1.4646788835525513,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,18,39.0,0.00017212140664923936,0.0001297593116760254,0.00010851806291611865,1.5861083269119263,38.0,1.0,1.4551915228366852e-10,5.681046744143714e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,19,39.0,0.0001574708876432851,0.00013750791549682617,8.582918235333636e-05,1.8347010612487793,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,20,39.0,0.00015253745368681848,0.0001462697982788086,0.00010282541916240007,1.483460545539856,38.0,1.0,1.4551915228366852e-10,1.0913936421275139e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,21,39.0,0.0001577643270138651,0.00012505054473876953,0.00010350527736591175,1.5242153406143188,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,22,39.0,0.00014232672401703894,0.00011527538299560547,9.949062223313376e-05,1.4305541515350342,36.0,3.0,3.608874976634979e-08,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,23,39.0,0.00018840569828171283,0.0001469254493713379,0.00011940015247091651,1.5779350996017456,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,24,39.0,0.00044438778422772884,0.00035560131072998047,0.0003162352950312197,1.4052441120147705,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,25,39.0,0.0001594149216543883,0.00010383129119873047,0.00014836127229500562,1.0745049715042114,37.0,2.0,2.841261448338628e-09,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,26,39.0,0.00023090533795766532,0.00019305944442749023,0.00017775889136828482,1.298980474472046,37.0,2.0,2.841261448338628e-09,2.000888343900442e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,27,39.0,0.00011942783748963848,0.00010114908218383789,6.864660826977342e-05,1.7397485971450806,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,28,39.0,0.00019257343956269324,0.00016361474990844727,0.00012612419959623367,1.5268555879592896,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,29,39.0,0.00013152911560609937,9.512901306152344e-05,8.516284287907183e-05,1.5444425344467163,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,30,39.0,0.00015873175289016217,0.0001392960548400879,0.00010826707148225978,1.4661129713058472,38.0,1.0,1.4551915228366852e-10,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,15,31,39.0,0.00014573335647583008,0.00012630224227905273,8.849703590385616e-05,1.6467597484588623,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
layer,spectral_entropy_norm,control-benign,0,moy,39.0,0.00012177992903161794,9.393692016601562e-05,7.132392784114927e-05,1.7074203491210938,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,1,moy,39.0,0.00011931780318263918,9.101629257202148e-05,7.17711154720746e-05,1.662476658821106,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,2,moy,39.0,0.00012002846779068932,9.196996688842773e-05,7.301349251065403e-05,1.6439217329025269,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,3,moy,39.0,0.00012023326416965574,9.071826934814453e-05,7.59976901463233e-05,1.5820647478103638,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,4,moy,39.0,0.00011889751476701349,9.423494338989258e-05,7.198645471362397e-05,1.6516650915145874,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,5,moy,39.0,0.00011489635653560981,0.00010025501251220703,6.48393906885758e-05,1.7720147371292114,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,6,moy,39.0,0.00011550310591701418,9.745359420776367e-05,6.504713383037597e-05,1.7756832838058472,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,7,moy,39.0,0.00011239754530834034,0.00010269880294799805,6.567157834069803e-05,1.7115097045898438,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,8,moy,39.0,0.00011773751612054184,9.942054748535156e-05,7.036446186248213e-05,1.6732525825500488,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,9,moy,39.0,0.00012959730520378798,0.00011485815048217773,7.31621912564151e-05,1.7713699340820312,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,10,moy,39.0,0.00012076970597263426,0.00010627508163452148,6.698412471450865e-05,1.8029601573944092,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,11,moy,39.0,0.00012498788419179618,0.00010341405868530273,7.337974238907918e-05,1.703302264213562,39.0,0.0,3.637978807091713e-12,5.2513875914428354e-08,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,12,moy,39.0,0.0001278657146031037,0.00010406970977783203,7.578069198643789e-05,1.6873126029968262,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,13,moy,39.0,0.00013012457930017263,0.00010854005813598633,7.277107215486467e-05,1.7881361246109009,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,14,moy,39.0,0.00012747905566357076,0.00010836124420166016,7.520036160713062e-05,1.6951920986175537,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
layer,spectral_entropy_norm,control-benign,15,moy,39.0,0.0001268860651180148,0.00010597705841064453,7.479689520550892e-05,1.6964081525802612,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003
head,hfer,injected-control,0,0,39.0,-3.288648076704703e-05,-0.0002263188362121582,0.002026662463322282,-0.016226915642619133,16.0,23.0,0.3367836351899315,0.2469496876001358,0.9190161967606478,1.0,0.9497859464251728
head,hfer,injected-control,0,1,39.0,-0.0003254734619986266,0.00036585330963134766,0.004952766466885805,-0.0657154843211174,22.0,17.0,0.5223973804968411,0.9724878668785095,0.6836632673465307,1.0,0.7919357305009587
head,hfer,injected-control,0,2,39.0,-0.0009229901479557157,-0.0009431242942810059,0.0025967431720346212,-0.35544145107269287,12.0,27.0,0.023702702470473014,0.008947360329329967,0.03159368126374725,0.9778044391121775,0.0796845556996975
head,hfer,injected-control,0,3,39.0,0.0033616269938647747,0.0029953718185424805,0.007629754953086376,0.440594345331192,32.0,7.0,7.025478407740593e-05,7.892551366239786e-05,0.009198160367926415,0.7198560287942412,0.030983277028804768
head,hfer,injected-control,0,4,39.0,0.0013274290831759572,0.0011814236640930176,0.0013674803776666522,0.9707115888595581,37.0,2.0,2.841261448338628e-09,5.3809344535693526e-08,0.0001999600079984003,0.0001999600079984003,0.0015750696014643225
