layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
14,248,0.32234182953834534,0.23466669023036957,0.9966176152229309,0.5555886030197144,1.3736156225204468,237,11,0.003682012881901976,0.024525897471572865,0.0019991623856575633,10.423632678818535,1.3178349017383928,1.367199937392252,0.022023326336394623,4.75342924798498,0.5975102567653318,0.2211314975333022,0.5443548387096774,-0.014731068222666741,61.13406843189381,0,Learning and Tutoring,start,train,432,42,injected,1,248
15,237,0.3950924575328827,0.27440008521080017,0.9974743127822876,0.5460056662559509,1.4398409128189087,237,0,0.0037862486865331605,nan,nan,nan,nan,nan,nan,nan,0.7568707802570003,0.17656129099540446,nan,nan,68.12950333887537,0,Learning and Tutoring,start,train,432,42,benign,0,237
15,248,0.3970019519329071,0.275046706199646,0.9975655674934387,0.5432960391044617,1.443398356437683,237,11,0.0037271686648954073,0.017434172319586983,0.002178591947170951,11.35917841254934,1.4951504355451857,1.548194126455776,0.014949259093198945,3.7001071110708565,0.7526803335396175,0.16988012982026315,0.5685483870967742,0.0006360327254158728,71.48449584841325,0,Learning and Tutoring,start,train,432,42,injected,1,248
16,237,0.2945491075515747,0.21123406291007996,0.9966277480125427,0.5531090497970581,1.3944205045700073,237,0,0.0038574787914310016,nan,nan,nan,nan,nan,nan,nan,0.5409888289445214,0.2625413032050229,nan,nan,54.34595908022802,0,Learning and Tutoring,start,train,432,42,benign,0,237
16,248,0.29485756158828735,0.21090692281723022,0.9967440366744995,0.550990879535675,1.3980458974838257,237,11,0.0037882490631381024,0.019848310020858084,0.0022787762496243574,11.8815393655414,1.4625082261440767,1.5170544583157048,0.016740132579755432,3.8052162720995497,0.5358858266577472,0.26163798083664835,0.5403225806451613,0.00447719721737324,56.62370570944981,0,Learning and Tutoring,start,train,432,42,injected,1,248
17,237,0.47260332107543945,0.31620341539382935,0.998203694820404,0.5367701649665833,1.4946180582046509,237,0,0.0038964618411537442,nan,nan,nan,nan,nan,nan,nan,0.7690710890823239,0.1651436152931254,nan,nan,73.3284829707959,0,Learning and Tutoring,start,train,432,42,benign,0,237
17,248,0.4781540632247925,0.3192967474460602,0.9983115196228027,0.5335958003997803,1.4975224733352661,237,11,0.003808309728322407,0.011816946250936863,0.0027027187023813087,14.091975314216143,1.6885005563568043,1.7525397461273757,0.008711977365060897,2.482092225455629,0.7646083239772156,0.15357110303833701,0.5725806451612904,-0.013818218059538888,76.49287507652987,0,Learning and Tutoring,start,train,432,42,injected,1,248
18,237,0.32301995158195496,0.23434531688690186,0.9968466758728027,0.5528194904327393,1.3783930540084839,237,0,0.003900973672143586,nan,nan,nan,nan,nan,nan,nan,0.519640541326222,0.270800188567864,nan,nan,54.09101578616852,0,Learning and Tutoring,start,train,432,42,benign,0,237
18,248,0.3155352771282196,0.22892974317073822,0.9969150424003601,0.5505937337875366,1.3783061504364014,237,11,0.003808053408389493,0.02562160398811102,0.0024057539375646362,12.543601030462014,1.3799072442751883,1.437115039303067,0.02151501634218126,4.105853669623314,0.5149707271484343,0.26992360727600045,0.5,-0.0011734962132035234,55.47249429920133,0,Learning and Tutoring,start,train,432,42,injected,1,248
19,237,0.33620685338974,0.24337312579154968,0.9976077079772949,0.5443083643913269,1.381446123123169,237,0,0.003895593476503005,nan,nan,nan,nan,nan,nan,nan,0.5813649068344473,0.2442909986894358,nan,nan,61.09356956855629,0,Learning and Tutoring,start,train,432,42,benign,0,237
19,248,0.3370847702026367,0.24453134834766388,0.9976857304573059,0.5422820448875427,1.378493070602417,237,11,0.0037724452791358027,0.020569973570210013,0.0028618158571151074,14.92150787899817,1.534589707867128,1.6028925020761169,0.01620056064617066,3.0781278588480707,0.5652722278113187,0.23833024281876336,0.5443548387096774,-0.0104922993818374,62.82831183936623,0,Learning and Tutoring,start,train,432,42,injected,1,248
20,237,0.5172364115715027,0.33269426226615906,0.9982884526252747,0.5340799689292908,1.554689884185791,237,0,0.003906946228290268,nan,nan,nan,nan,nan,nan,nan,0.9319305008944633,0.12271123807756068,nan,nan,80.53018287066443,0,Learning and Tutoring,start,train,432,42,benign,0,237
20,248,0.5082429051399231,0.32728293538093567,0.9983629584312439,0.5309808254241943,1.5529160499572754,237,11,0.0038254082183930356,0.007411084107694809,0.002678718270158201,13.96683706060486,1.7909329104340577,1.8541466708788479,0.004803072238175903,1.9877086356034679,0.9147319784378583,0.1277541625945679,0.5483870967741935,0.006054696057891799,83.20562329249816,0,Learning and Tutoring,start,train,432,42,injected,1,248
21,237,0.345958948135376,0.22903358936309814,0.9979604482650757,0.537231981754303,1.5105161666870117,237,0,0.003934769755301364,nan,nan,nan,nan,nan,nan,nan,0.603045123136571,0.23887109419503477,nan,nan,66.00542479381038,0,Learning and Tutoring,start,train,432,42,benign,0,237
21,248,0.3543512225151062,0.23447160422801971,0.9980079531669617,0.5354657173156738,1.5112756490707397,237,11,0.003822983449201109,0.014165780759173107,0.0029086526326953847,15.165714826873735,1.6590701280710793,1.7275662079215721,0.010373421748907149,2.53005293869837,0.616766841507289,0.23495317100161678,0.5040322580645161,-0.0008380161761248303,67.80902138856834,0,Learning and Tutoring,start,train,432,42,injected,1,248
22,237,0.35761260986328125,0.24705220758914948,0.9978905320167542,0.5392651557922363,1.4475183486938477,237,0,0.003927403510973699,nan,nan,nan,nan,nan,nan,nan,0.6230605509678646,0.22971926219557784,nan,nan,65.2253853206272,0,Learning and Tutoring,start,train,432,42,benign,0,237
22,248,0.3632652163505554,0.25082167983055115,0.9979414343833923,0.5372658967971802,1.4483007192611694,237,11,0.00383728157313747,0.013706722016319294,0.002698754452055506,14.07130571301741,1.6470396365565312,1.7105204085144048,0.010344456573905324,2.687294509408591,0.6167317788626318,0.23347658849920477,0.5362903225806451,0.0043695962657672015,66.99567715912578,0,Learning and Tutoring,start,train,432,42,injected,1,248
23,237,0.3027381896972656,0.21989184617996216,0.9969732165336609,0.5519865155220032,1.3767595291137695,237,0,0.0038201540147765364,nan,nan,nan,nan,nan,nan,nan,0.5241948980340578,0.26484400447080547,nan,nan,54.17041700531318,0,Learning and Tutoring,start,train,432,42,benign,0,237
23,248,0.30710452795028687,0.22332380712032318,0.9970206022262573,0.5500329732894897,1.3751535415649414,237,11,0.0037011506247359013,0.024451019540852444,0.0026945096021442527,14.049173065580135,1.4462513610311636,1.5118902483887562,0.020271316007803082,3.530507437168025,0.5175933239318025,0.2612289050638505,0.5120967741935484,-0.007939193158276884,56.00357901379106,0,Learning and Tutoring,start,train,432,42,injected,1,248
24,237,0.24189883470535278,0.18009747564792633,0.9958307147026062,0.5617421865463257,1.343155026435852,237,0,0.0037701275527610096,nan,nan,nan,nan,nan,nan,nan,0.4278439799652749,0.30718326207453794,nan,nan,47.38732894679955,0,Learning and Tutoring,start,train,432,42,benign,0,237
24,248,0.24292397499084473,0.18081359565258026,0.9959073066711426,0.5597751140594482,1.3435050249099731,237,11,0.0037017367179191744,0.029043412062508815,0.0019776228328836436,10.311325450655318,1.2348244949777483,1.2834167056260737,0.026103767729723146,5.243039312023118,0.4315925723223178,0.30717835120293774,0.5040322580645161,-0.0025708947304851305,49.20324192216132,0,Learning and Tutoring,start,train,432,42,injected,1,248
25,237,0.45348215103149414,0.2853195369243622,0.9980279803276062,0.5376927256584167,1.5893834829330444,237,0,0.003922610585269294,nan,nan,nan,nan,nan,nan,nan,1.335233582615129,0.05223006699690084,nan,nan,85.86093494692666,0,Learning and Tutoring,start,train,432,42,benign,0,237
25,248,0.45827198028564453,0.2886602580547333,0.9980819225311279,0.5355622172355652,1.5875824689865112,237,11,0.0038622407381291458,0.009684840156643821,0.002389469068657918,12.458691723982383,1.7079151741988985,1.7639717262328545,0.0072622880218795975,2.559555115983011,1.27414924648548,0.052634897283508564,0.5564516129032258,-0.01698319107276708,88.80706500143077,0,Learning and Tutoring,start,train,432,42,injected,1,248
26,237,0.3766675293445587,0.25944656133651733,0.9974315762519836,0.5458256602287292,1.4518115520477295,237,0,0.0037750304292645657,nan,nan,nan,nan,nan,nan,nan,0.6995720090424264,0.20195667813831392,nan,nan,65.5160232149979,0,Learning and Tutoring,start,train,432,42,benign,0,237
26,248,0.3763284683227539,0.2593112587928772,0.9975448846817017,0.5428810715675354,1.4512616395950317,237,11,0.003679151879406346,0.014903711089441045,0.00264929609313711,13.813429829616894,1.6163387318415372,1.6812853316771776,0.01183608302351594,2.7950563676588422,0.7121908853320005,0.2028460765889974,0.5040322580645161,-0.0014871431862506245,67.98753227893464,0,Learning and Tutoring,start,train,432,42,injected,1,248
27,237,0.3154616951942444,0.21768054366111755,0.9975025653839111,0.5444875955581665,1.4491956233978271,237,0,0.0037289039799740862,nan,nan,nan,nan,nan,nan,nan,0.5868254068595068,0.24013692926144553,nan,nan,61.74732151977995,0,Learning and Tutoring,start,train,432,42,benign,0,237
27,248,0.32099124789237976,0.22149468958377838,0.9975387454032898,0.5429892539978027,1.4492051601409912,237,11,0.003612206388481792,0.014589737325017765,0.0028139606656029563,14.671990910453815,1.6410032305467603,1.7110787714159792,0.011347895844193616,2.579835366881524,0.6214390255416792,0.23304048905327754,0.5080645161290323,-0.0004806120561066348,64.87241301171875,0,Learning and Tutoring,start,train,432,42,injected,1,248
28,237,0.34647154808044434,0.24341481924057007,0.9960026741027832,0.568030834197998,1.4233790636062622,237,0,0.003700938531032577,nan,nan,nan,nan,nan,nan,nan,0.6308247420983399,0.22432823668345855,nan,nan,61.93854098445133,0,Learning and Tutoring,start,train,432,42,benign,0,237
28,248,0.3540118634700775,0.24878928065299988,0.9960795044898987,0.5660743117332458,1.422938585281372,237,11,0.0036256014729188863,0.022184078093745153,0.002232687012579139,11.64123008358763,1.4092025485500184,1.4650069456248074,0.019602461816934046,4.0168246998315515,0.6554363762363109,0.219108853278682,0.5201612903225806,0.0007242675564427791,64.67148848904726,0,Learning and Tutoring,start,train,432,42,injected,1,248
29,237,0.4375230669975281,0.2855966091156006,0.9974599480628967,0.5483137965202332,1.5319616794586182,237,0,0.00384323903531952,nan,nan,nan,nan,nan,nan,nan,0.8473458947918782,0.14232279124939623,nan,nan,75.07587517275542,0,Learning and Tutoring,start,train,432,42,benign,0,237
29,248,0.43988198041915894,0.2872263193130493,0.9975302815437317,0.5462827086448669,1.531482219696045,237,11,0.003753514406564956,0.013072858187793331,0.0026195912865770426,13.658548968212699,1.652119474545643,1.7151286358564988,0.010080928831012342,2.6740577448609395,0.8944197422174258,0.14268247644228654,0.5080645161290323,-0.0009130452516496203,78.27923712438137,0,Learning and Tutoring,start,train,432,42,injected,1,248
30,237,0.4998796582221985,0.3298305571079254,0.9977036714553833,0.546156108379364,1.515565037727356,237,0,0.003839084377627066,nan,nan,nan,nan,nan,nan,nan,0.9693032719952062,0.1095525336450009,nan,nan,80.10091166485475,0,Learning and Tutoring,start,train,432,42,benign,0,237
30,248,0.49917513132095337,0.33014407753944397,0.9977821111679077,0.5438627004623413,1.5119917392730713,237,11,0.0037587209868929607,0.013180786375464364,0.0025316765974997993,13.200161779363953,1.6397782920400077,1.700655419191792,0.010331848467110381,2.780241220813345,0.9584308738585945,0.11265921202668522,0.5120967741935484,-0.0020492318259099185,83.12346843686193,0,Learning and Tutoring,start,train,432,42,injected,1,248
31,237,0.29871678352355957,0.22042357921600342,0.9972077012062073,0.5509767532348633,1.355194330215454,237,0,0.003869903474789372,nan,nan,nan,nan,nan,nan,nan,0.44427689475271265,0.282522437859839,nan,nan,52.480543410946574,0,Learning and Tutoring,start,train,432,42,benign,0,237
31,248,0.2896413803100586,0.2140333205461502,0.9972639083862305,0.5487310886383057,1.353253722190857,237,11,0.003683474090234384,0.018533801310695708,0.0035449993838718836,18.483626787508,1.6385421844136714,1.724406355058826,0.013039459073232507,2.330745729139992,0.42259532027237134,0.28914088612776434,0.5604838709677419,-0.012507501323049197,53.13616797038512,0,Learning and Tutoring,start,train,432,42,injected,1,248
32,237,0.3231278657913208,0.20598828792572021,0.9978445172309875,0.5391309857368469,1.5686711072921753,237,0,0.004079499550803239,nan,nan,nan,nan,nan,nan,nan,0.6547649076060836,0.1983760898906334,nan,nan,67.47986673150768,0,Learning and Tutoring,start,train,432,42,benign,0,237
32,248,0.32579559087753296,0.20897100865840912,0.9979163408279419,0.5365077257156372,1.5590468645095825,237,11,0.0038937515940402653,0.008986443582266062,0.0038915630005550753,20.290609484894162,1.8224312288311708,1.9114522194413395,0.003931826620593197,1.520036376497263,0.606179714216205,0.21822681613775619,0.5846774193548387,-0.028881187332503104,68.15022384578359,0,Learning and Tutoring,start,train,432,42,injected,1,248
33,237,0.34907931089401245,0.2132117599248886,0.998014509677887,0.5347556471824646,1.637242317199707,237,0,0.004112971237090989,nan,nan,nan,nan,nan,nan,nan,0.6533915414317272,0.18325966170170407,nan,nan,71.26731817561233,0,Learning and Tutoring,start,train,432,42,benign,0,237
33,248,0.3536604344844818,0.2180774062871933,0.9980581998825073,0.532716691493988,1.6217197179794312,237,11,0.003912752828627203,0.0072324916603974995,0.004104061510942809,21.398576718055807,1.861577450503526,1.95479819106767,0.002052795167463946,1.296197909023562,0.6282426972269715,0.20136793397542077,0.5806451612903226,-0.028003590022139625,71.73492006287725,0,Learning and Tutoring,start,train,432,42,injected,1,248
34,237,0.25279664993286133,0.18611478805541992,0.9966312050819397,0.5596717000007629,1.358283519744873,237,0,0.0034486687349507936,nan,nan,nan,nan,nan,nan,nan,0.38865914448057637,0.31978662284242243,nan,nan,44.072962412119935,0,Learning and Tutoring,start,train,432,42,benign,0,237
34,248,0.24618399143218994,0.1840571016073227,0.9967048764228821,0.5571386814117432,1.3375413417816162,237,11,0.0032982047598261346,0.020273498856377872,0.0027511124782883933,14.344300461795683,1.5256266516900743,1.6004740278514618,0.01781035608458853,2.9723148670999513,0.3820517235102183,0.3238172138852578,0.6088709677419355,-0.0019387490416878058,45.131864306800644,0,Learning and Tutoring,start,train,432,42,injected,1,248
35,237,0.2625681161880493,0.19340892136096954,0.9961143732070923,0.5666252970695496,1.3575801849365234,237,0,0.003359891510545565,nan,nan,nan,nan,nan,nan,nan,0.37991444866522295,0.3174835834310961,nan,nan,45.98312091044058,0,Learning and Tutoring,start,train,432,42,benign,0,237
35,248,0.2603495121002197,0.19154778122901917,0.9962113499641418,0.5638414621353149,1.3591883182525635,237,11,0.0032283739033630203,0.018597316902808168,0.002648675140438751,13.810192182247647,1.5429001559441449,1.6165645305402272,0.01667637000272245,2.925420931099027,0.39605622539008395,0.3122314335046642,0.5967741935483871,-0.009025725300680501,47.33565035410186,0,Learning and Tutoring,start,train,432,42,injected,1,248
0,249,0.21889549493789673,0.1494038999080658,0.9937023520469666,0.5935956835746765,1.4651256799697876,249,0,0.0025778830467242217,nan,nan,nan,nan,nan,nan,nan,0.410041578612372,0.31469294108247214,nan,nan,27.0266704558968,1,Information Retrieval,middle,train,363,25,benign,0,249
0,255,0.21686819195747375,0.14811579883098602,0.9937430620193481,0.5936353802680969,1.4641799926757812,250,5,0.002547389268963195,0.05749263297766447,0.0012846454651436942,3.2116136628592358,1.1654609988528357,1.1855109292248245,0.01354206052468903,9.420424397404402,0.3979210538287364,0.3198224939900086,0.5411764705882353,0.004771740803295492,27.473499458486295,1,Information Retrieval,middle,train,363,25,injected,1,255
1,249,0.19177210330963135,0.1408022791147232,0.9958797693252563,0.5643563270568848,1.3619956970214844,249,0,0.0036062117443092815,nan,nan,nan,nan,nan,nan,nan,0.32473746206303705,0.3466268425527443,nan,nan,24.875318054536802,1,Information Retrieval,middle,train,363,25,benign,0,249
1,255,0.1883888840675354,0.1382763534784317,0.9959127902984619,0.5642852783203125,1.3624085187911987,250,5,0.0035485432597725085,0.05639720670878887,0.0023108515242056455,5.777128810514114,1.4383459548998978,1.4641614427144496,0.009281105753943284,6.121837634749403,0.30087336995249847,0.3518487846766335,0.5254901960784314,-0.005252064341368091,25.15848383519351,1,Information Retrieval,middle,train,363,25,injected,1,255
2,249,0.1958681344985962,0.16022014617919922,0.9966157674789429,0.5503675937652588,1.2224937677383423,249,0,0.003635411366057045,nan,nan,nan,nan,nan,nan,nan,0.37612763765638624,0.3206428890491526,nan,nan,26.258516313241895,1,Information Retrieval,middle,train,363,25,benign,0,249
2,255,0.18905384838581085,0.15472854673862457,0.9966192841529846,0.5506293773651123,1.2218420505523682,250,5,0.0035664759249015056,0.05602109581232071,0.002609364508790895,6.523411271977238,1.4886402082591315,1.5175977762892054,0.00902916872253285,5.417023219528817,0.3778991212388736,0.3235869666031096,0.615686274509804,0.019838665376270777,26.255333263778134,1,Information Retrieval,middle,train,363,25,injected,1,255
3,249,0.5804170370101929,0.3747462034225464,0.9984176754951477,0.5342932343482971,1.548827052116394,249,0,0.003929690067807141,nan,nan,nan,nan,nan,nan,nan,1.076392994208131,0.02487321623291394,nan,nan,89.18958959434386,1,Information Retrieval,middle,train,363,25,benign,0,249
3,255,0.5795909762382507,0.37453776597976685,0.998444676399231,0.5339944362640381,1.5474834442138672,250,5,0.003885970533629207,0.015567164379172027,0.002502953291762242,6.257383229405605,1.8189882972544713,1.8445254727192184,0.0021227199235921107,3.107432917779292,1.0733029284638875,0.028086825773482788,0.6392156862745098,-0.017526489302169542,91.00009044110259,1,Information Retrieval,middle,train,363,25,injected,1,255
4,249,0.5229263305664062,0.3490223288536072,0.9975085854530334,0.5538139343261719,1.4982603788375854,249,0,0.003898310304654849,nan,nan,nan,nan,nan,nan,nan,0.9903808645229965,0.07883207896217612,nan,nan,82.78698339778408,1,Information Retrieval,middle,train,363,25,benign,0,249
4,255,0.5167315602302551,0.34471800923347473,0.9975329637527466,0.5537271499633789,1.4989979267120361,250,5,0.0038676673987543824,0.029065318033099176,0.002045748996599286,5.114372491498216,1.6295633391173,1.6505825047561586,0.004392956364222406,5.182743942551798,1.041165495621475,0.11484443185403953,0.6470588235294118,0.027926160208557062,84.80500520641422,1,Information Retrieval,middle,train,363,25,injected,1,255
5,249,0.6489616632461548,0.38917478919029236,0.9982910752296448,0.5387682318687439,1.6675326824188232,249,0,0.003824695862810483,nan,nan,nan,nan,nan,nan,nan,1.3015925450385994,-0.015519008593953248,nan,nan,99.33518464089366,1,Information Retrieval,middle,train,363,25,benign,0,249
5,255,0.6498454809188843,0.389178067445755,0.9983298182487488,0.5384216904640198,1.6697895526885986,250,5,0.0037998867726031053,0.0156700786203146,0.001994811174512142,4.987027936280356,1.7766932649884601,1.7975563074725476,0.0023223589269798267,3.86829087494149,1.3080901620009722,-0.02847910167244333,0.611764705882353,-0.015003424379258511,101.9438133738215,1,Information Retrieval,middle,train,363,25,injected,1,255
6,249,0.5488161444664001,0.35599973797798157,0.9980307817459106,0.5420452952384949,1.5416195392608643,249,0,0.003827032584705331,nan,nan,nan,nan,nan,nan,nan,1.064138210684939,0.044172079616874804,nan,nan,88.51091389008211,1,Information Retrieval,middle,train,363,25,benign,0,249
6,255,0.5523442625999451,0.3576838970184326,0.9980564117431641,0.5419756174087524,1.5442246198654175,250,5,0.0037904765250730446,0.01819967427290976,0.002232983447939296,5.582458619848239,1.7692755731919143,1.7926577562081087,0.0026691535728426813,3.719574052678626,1.0716227287683353,0.03775590544311222,0.6196078431372549,-0.01574953302219123,90.71680123150837,1,Information Retrieval,middle,train,363,25,injected,1,255
7,249,0.5432766079902649,0.3453267514705658,0.9984179139137268,0.5328096151351929,1.5732247829437256,249,0,0.0038856475906137874,nan,nan,nan,nan,nan,nan,nan,1.0391599280947206,0.0808684030678917,nan,nan,87.50680558643619,1,Information Retrieval,middle,train,363,25,benign,0,249
7,255,0.5515283346176147,0.3499729335308075,0.998445451259613,0.5325412154197693,1.57591712474823,250,5,0.0038418770203843084,0.013078863895498217,0.0024555927774730663,6.138981943682666,1.8429469117425055,1.8682909022348884,0.0017624410465810951,2.8866916252217956,1.0523017534266528,0.0827774856233757,0.5098039215686274,-0.0031222703365732323,89.95532172573996,1,Information Retrieval,middle,train,363,25,injected,1,255
8,249,0.5661812424659729,0.3569720685482025,0.9985302686691284,0.5314202904701233,1.5860660076141357,249,0,0.003858485835593193,nan,nan,nan,nan,nan,nan,nan,1.10757580910715,0.04034813929013023,nan,nan,92.17232455855391,1,Information Retrieval,middle,train,363,25,benign,0,249
8,255,0.5693148374557495,0.3586495518684387,0.9985343813896179,0.5318048000335693,1.587384819984436,250,5,0.0038212414286205453,0.01699575553648174,0.0022550691179912975,5.6376727949782435,1.7847788217305416,1.8082016754876042,0.0024523095259200802,3.5736549635098442,1.1173510078340172,0.05688041814696937,0.5215686274509804,-0.0047314128066899995,94.01095744262003,1,Information Retrieval,middle,train,363,25,injected,1,255
9,249,0.5139381289482117,0.3359801471233368,0.9978616833686829,0.5434567332267761,1.5296682119369507,249,0,0.0037739239790958463,nan,nan,nan,nan,nan,nan,nan,1.0224048490553215,0.11874166637555594,nan,nan,83.59450842660904,1,Information Retrieval,middle,train,363,25,benign,0,249
9,255,0.5046005845069885,0.3293802738189697,0.9978501796722412,0.5439669489860535,1.531969666481018,250,5,0.0037443746366672055,0.023353831097483634,0.002013257380660798,5.033143451651995,1.6869090673518001,1.7082718020273169,0.003602574612808466,4.644825630401774,0.9699163020101151,0.1270396245412428,0.5529411764705883,-0.008691340500071382,85.22344608617288,1,Information Retrieval,middle,train,363,25,injected,1,255
10,249,0.533862829208374,0.3499951660633087,0.9984618425369263,0.5320590138435364,1.525343418121338,249,0,0.0037555538048647395,nan,nan,nan,nan,nan,nan,nan,0.9739859462946875,0.024203094139786635,nan,nan,86.55431227370518,1,Information Retrieval,middle,train,363,25,benign,0,249
10,255,0.5339681506156921,0.35018786787986755,0.9984768629074097,0.5321189761161804,1.5248048305511475,250,5,0.0037151451542832004,0.016733607766218482,0.0023006010306136884,5.751502576534222,1.791509026018092,1.8160730291365568,0.0024541265025012212,3.4272152043001376,0.9574487890047456,0.022103134166823246,0.7019607843137254,-0.02243368508097119,88.01924336609031,1,Information Retrieval,middle,train,363,25,injected,1,255
11,249,0.47389012575149536,0.3154456913471222,0.9983139038085938,0.5336291193962097,1.50228750705719,249,0,0.003642068037673104,nan,nan,nan,nan,nan,nan,nan,0.8814420666656936,0.08192644464801646,nan,nan,80.77577924451779,1,Information Retrieval,middle,train,363,25,benign,0,249
11,255,0.4719436764717102,0.3144338130950928,0.9983127117156982,0.5340957045555115,1.500931739807129,250,5,0.003592311171501694,0.02491837334819138,0.002430193266057358,6.075483165143396,1.718126641468091,1.744931137044312,0.003858012872104787,3.893193643047452,0.8758711191031334,0.08910434342843387,0.6392156862745098,-0.017526489302169542,81.8323070496296,1,Information Retrieval,middle,train,363,25,injected,1,255
12,249,0.49525201320648193,0.32957348227500916,0.998507559299469,0.5293055176734924,1.5027059316635132,249,0,0.0036318409581138694,nan,nan,nan,nan,nan,nan,nan,0.8122156575586222,0.12275222218213153,nan,nan,79.5642814067091,1,Information Retrieval,middle,train,363,25,benign,0,249
12,255,0.49902647733688354,0.33227357268333435,0.9985212683677673,0.5296165347099304,1.5018543004989624,250,5,0.0035876558711621987,0.015809501777403055,0.0024241538708527515,6.060384677131879,1.8110257584465215,1.8377987628659824,0.0023285200922311842,3.1067356316277173,0.8059295012439788,0.11932214559557172,0.6078431372549019,-0.014622526381640778,81.06662712380206,1,Information Retrieval,middle,train,363,25,injected,1,255
13,249,0.512556791305542,0.3421276807785034,0.9976626634597778,0.550691545009613,1.4981447458267212,249,0,0.003834081790015408,nan,nan,nan,nan,nan,nan,nan,0.9684406549097226,0.07834290825691873,nan,nan,83.21214412521437,1,Information Retrieval,middle,train,363,25,benign,0,249
13,255,0.5126135349273682,0.3420999050140381,0.9976993799209595,0.5505867600440979,1.4984322786331177,250,5,0.0037951987453261134,0.025727951200678945,0.0022121472080760215,5.530368020190053,1.6862199149980481,1.7093579515399988,0.0038809060514357514,4.466895984622329,0.9575204163545713,0.0753133279062134,0.611764705882353,-0.015003424379258511,84.75290207662755,1,Information Retrieval,middle,train,363,25,injected,1,255
14,249,0.3402129113674164,0.24346306920051575,0.9966217875480652,0.5584997534751892,1.3973902463912964,249,0,0.00355175367857414,nan,nan,nan,nan,nan,nan,nan,0.805899234731129,0.14394057865533386,nan,nan,64.4636827254417,1,Information Retrieval,middle,train,363,25,benign,0,249
14,255,0.3426927626132965,0.2451770156621933,0.99667888879776,0.5583027005195618,1.3977360725402832,250,5,0.0035200297052001223,0.040025774482637645,0.0019369345626049153,4.842336406512288,1.503045260827603,1.524902579845784,0.006712239179361449,6.128131662565577,0.8287702834251266,0.13788236038242502,0.7176470588235294,-0.023487050802552614,66.19071746119002,1,Information Retrieval,middle,train,363,25,injected,1,255
15,249,0.424017995595932,0.2885633409023285,0.9975258111953735,0.5457226634025574,1.4694105386734009,249,0,0.0036063704473844687,nan,nan,nan,nan,nan,nan,nan,0.8312969688100519,0.1187983204292073,nan,nan,75.4867617459576,1,Information Retrieval,middle,train,363,25,benign,0,249
15,255,0.4224710166454315,0.28734350204467773,0.9975788593292236,0.54537034034729,1.4702647924423218,250,5,0.0035617661541166774,0.028066521603614093,0.002291277361657831,5.728193404144577,1.672256679187857,1.6977624694005184,0.004472354876014495,4.363644210706682,0.8219525504005016,0.1179325884518713,0.6274509803921569,-0.016475194285873445,76.88923132801906,1,Information Retrieval,middle,train,363,25,injected,1,255
